Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin
254,"人的异化和内卷呈现叠加之势, 如何保持清醒思考的能力？",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664347567&idx=2&sn=a30d48a1bffc869321f00410b15122b0&chksm=8b545d5ebc23d4488108e79c90e899c5ccc131b71e97269c73fafe638e93f2c589f70f70255a#rd,2,2022/7/19,0,1,1,0
255,"“考编明星”与“小镇做题家”, 何以上升为两种主义的较量? | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664347566&idx=1&sn=8994771e15a1d9eeebffd4094b9c81e9&chksm=8b545d5fbc23d44979a1a86e8899d43d18ea76748feb725ee1337546fd3c72e911b6c2d505fc#rd,1,2022/7/18,0,1,1,0
256,"纸上得来终觉浅, 但我们有多久没看好的纸书了",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664347566&idx=2&sn=0fbe00b0ee716e8faee2a31ee7920d38&chksm=8b545d5fbc23d4494680edb446be2380477bdb199092759c70d1aa6fac5d7df2bac5d712cb83#rd,2,2022/7/18,0,1,1,0
257,"孙歌: 透过安倍被刺, 看到水面下的真实日本 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664347493&idx=1&sn=db4885e1e8ff64a2b4349e577c71bb8a&chksm=8b545d94bc23d48252f7e2c1c0005584dce30df54866716d192623a6fe1b91167441ff1f90a8#rd,1,2022/7/17,0,1,1,1
258,什么是《文化纵横》补齐装？,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664347493&idx=2&sn=0ea701c37cdf72aebf169da86dc140d9&chksm=8b545d94bc23d4825cfe181ea7eeb11e5fa991dacac1e28fb72277f6f6ca427d1945f8487232#rd,2,2022/7/17,0,1,1,0
259,"许纪霖: 中国南北特有的一种暧昧性, 多数人都忽视了 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664347483&idx=1&sn=7dfd2b93119fa954b769d66cbecf5da6&chksm=8b545daabc23d4bcff469aa613f9cf6efba1d1613c42493bb072c83ea1cb550ed7857bc89148#rd,1,2022/7/16,0,1,1,0
260,洞见中国社会的一份必备材料,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664347483&idx=2&sn=b192b6e5b435485223136791b0f3a8cd&chksm=8b545daabc23d4bc47a1c8a9a42152444247a0737b6462e4920af08f57dbff4b1c196f1c573d#rd,2,2022/7/16,0,1,1,0
261,所有关心中国的人都有一个疑问: 中国经济能否再次高速增长? | 文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664347470&idx=1&sn=12d882531abcdd05a78412f0eb1c79f5&chksm=8b545dbfbc23d4a9d281907d4ba2c9f6f4120bb94f5383bd373b63047a1296dad2cb54cc3004#rd,1,2022/7/15,0,1,1,0
262,“一句话，影响了我的文化价值观。”,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664347470&idx=2&sn=a5c6c115391f756f114912f3633b8ba6&chksm=8b545dbfbc23d4a91bc2ae975f2a7c9405a592e38bf4d969e1218b6dc89e4d7ed270c72c8812#rd,2,2022/7/15,0,1,1,0
263,如何掌握系统性思考中国问题的能力？,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664347128&idx=2&sn=0ec33b8b4e0b9064076fa79b4d91627a&chksm=8b545f09bc23d61fafa55e30dd99fa654fb13752099bc819fe76044590d68bb607118167d0cb#rd,2,2022/7/14,0,1,1,0
264,隔岸看花：普教Vs职教｜南都观察,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664347128&idx=3&sn=92c9a05767fbdb5505c9bbe574dc6b4d&chksm=8b545f09bc23d61f5fce67c269546475450231de3976e5dba7726c257d64ee0149ff5d64eb0d#rd,3,2022/7/14,0,1,1,0
265,李连江：漫谈政治学研究｜附今晚直播讲座,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664347128&idx=4&sn=8421689b24bb5fc75d37f9bc93dcf3f1&chksm=8b545f09bc23d61f6dd73bafd17ecde90d89c7f5b38934fbea5c087357a71b1b4e8c78f73df8#rd,4,2022/7/14,0,1,1,0
266,一个让人脊背发凉的秘密: 安倍遇刺背后的韩国宗教 | 文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664347097&idx=1&sn=d9db360b33d60736241f56f6326ba596&chksm=8b545f28bc23d63e542386f7a33b98bc8e0c0d747d883250dbd951077df3050d10d9bf403b0f#rd,1,2022/7/13,0,1,1,0
267,"原来英国体制暗含的最大软肋, 险些被约翰逊击穿? | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664347097&idx=2&sn=814b2e729bf3e904d352dc9e13e3328d&chksm=8b545f28bc23d63e04c58e7e3f08029c02835183a7b4d73b76ce8304ed7bfda775c1082ce516#rd,2,2022/7/13,0,1,1,0
268,"某男星考编惹众怒, 更蹊跷的“软编制”真相却没彻底揭开 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346944&idx=1&sn=d3c05e379adc3a40c33be9010c2c4c9b&chksm=8b545fb1bc23d6a70136399c4c913f4c435a1b062fb02d26a8f07a00acbc51609c69c2ca4908#rd,1,2022/7/12,0,1,1,0
269,斯里兰卡学者: 我的祖国陷入崩溃的真正原因 | 文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346944&idx=2&sn=5141a0ea5e87fe9a2d764510e2f701c1&chksm=8b545fb1bc23d6a75352da66abddbf744cedcd90f924f5be2fe0c7de80944967fd6859080f53#rd,2,2022/7/12,0,1,1,0
270,"马克思17岁时一篇震撼文章, 道破今天青年的苦衷和出路 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346921&idx=1&sn=bde8d8840950e6ea1c86a2c65c81c71b&chksm=8b545fd8bc23d6ce5e51b6299983505e6e701eda3e5264b477e0b346fde6245c3034b448e940#rd,1,2022/7/11,0,1,1,0
271,纸媒在没落，为什么我们还要坚持？,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346921&idx=2&sn=4cc863dcd909e88165af8c4d65701448&chksm=8b545fd8bc23d6cebd7690f4563720e173522823ceb6d0d36eff7216dd528243fb16e142b73e#rd,2,2022/7/11,0,1,1,0
272,反思平等主义: 中国大学招生特殊优惠政策评议 | 文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346903&idx=1&sn=c42da9121c19bbe4e2726f97d9841f95&chksm=8b545fe6bc23d6f05b2030783f4a96fd1b507a3fa6f86ed9489fd28803842405f7c4e2b9136d#rd,1,2022/7/10,0,1,1,1
273,安倍晋三不为人知的特质与偏好｜文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346903&idx=2&sn=86f2e4bee29277f99bdbbea413555c22&chksm=8b545fe6bc23d6f0cc0accbbb7d9777590aba92e835f268464a843beeca95596e3214126cd8b#rd,2,2022/7/10,0,1,1,0
274,"国家文物局低调叫停背后, 一个巨量产业的双重挑战浮出水面 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346851&idx=1&sn=c40f432c1b28923af0b8cdd41c87cc62&chksm=8b545e12bc23d70491881a855ca2b7df60671f0177288a4a49498fd6c02ac969dad2bab476a4#rd,1,2022/7/9,0,1,1,1
275,关于CSSCI源刊调查的邀请函（第四批）,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346851&idx=2&sn=c80085d01e3c58a8c93f462f4956f634&chksm=8b545e12bc23d7047b7d89ac249a2a530483384ccab53eb3e68e3bde9af574d97b55be5db17c#rd,2,2022/7/9,0,1,1,0
276,关于CSSCI源刊调查的邀请函（第三批）,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346851&idx=3&sn=ad827d0296f497e2c41277b67f37010c&chksm=8b545e12bc23d704023616d11057a2c6016a28faf4ead483ee0c6ece0004c8ff1b8e409642f8#rd,3,2022/7/9,0,1,1,0
277,"“我们想重建美中关系”: 被压抑200年的美国克制派, 为何此刻悄然回归? | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346806&idx=1&sn=22427a3c8ae49fd1150ae2470701fd12&chksm=8b545e47bc23d751107ed3d6bc33966f25316c7c8e6f6275ace6717edc597ae9bfb503d95850#rd,1,2022/7/8,0,1,1,0
278,安倍中枪后的日本政治谋杀内幕 | 文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346806&idx=2&sn=9317c2961e76c2a35243e09ee9349722&chksm=8b545e47bc23d751d56cecce058afbe0da2e3ee6b0753e46e0de8ab201ec034cde6797115de6#rd,2,2022/7/8,0,1,1,0
279,"英国政坛突发“逼宫”巨震, 一场雄心勃勃的自救宣告终结? | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346775&idx=1&sn=6e23527fd6e2806a1cb7bbe305eeeebd&chksm=8b545e66bc23d77002c160d6d0db76f2158a993a07ef149ccfc8d1847a90fdd6185bbe2ec717#rd,1,2022/7/7,0,1,1,0
280,费孝通: 为什么偏偏有这么多人爱占公家便宜? | 文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346775&idx=2&sn=d4082002548a9d9ec32a42be1645e93c&chksm=8b545e66bc23d770760025b7795fe74c396d9a48e2a84e2eb33c9f8a01c27e742f46a74cbc95#rd,2,2022/7/7,0,1,1,0
281,与四大文明并称的玛雅古文明，是怎样灭亡的？,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346775&idx=3&sn=6bb82f03d5716952f52a265a576be161&chksm=8b545e66bc23d770e179581c500129743645744e21d2c3a2d5ca11ad49f41f808e51e7811a53#rd,3,2022/7/7,0,1,1,0
282,"匪夷所思的“超生调剂”, 直指一个纠缠30年的悖论｜文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346708&idx=1&sn=851c706054a04064c94054ad81c5ba39&chksm=8b545ea5bc23d7b3bb92cbc0dc8f78072909ca51d67a01111211e8f41ed69f5933e432e4b4b6#rd,1,2022/7/6,0,1,1,0
283,是世界的中国焦虑，还是中国的世界焦虑？,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346708&idx=2&sn=dafc69466b6dce692956c163861a5c8d&chksm=8b545ea5bc23d7b3bcdae7cb907e6b94ff75fb1222b256865c19e3385cb38f5f2b9de46db797#rd,2,2022/7/6,0,1,1,0
284,"“我们为什么误解美国, 更误解中国?” 一位中国80后耶鲁教授的深思｜文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346602&idx=1&sn=5364562955423ac68bcbda62682ac51d&chksm=8b54591bbc23d00dd33c26ce361094a9ebb81b08c0e059d604f781003d33621f44f8623b16ed#rd,1,2022/7/5,0,1,1,1
285,换个角度看中国社会，结果大不一样,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346602&idx=2&sn=cefbfad0b6243a8682b3a9e1b2034104&chksm=8b54591bbc23d00dc95849b956a1a0924b084daa95419da4acfe4f941e95c1e3a88160bb46f6#rd,2,2022/7/5,0,1,1,0
286,李连江：学术生涯的基调是焦虑｜文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346602&idx=3&sn=77c873b4f608149292e5db0f82980a81&chksm=8b54591bbc23d00d9fda07740211ca8d675eb9fd0ed206f0d0c26d564fd5bae95fb4dbfc469d#rd,3,2022/7/5,0,1,1,0
287,张学友被迫自证爱国? 所有人都不能无视一个烫手问题了｜文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346591&idx=1&sn=d838bd629e714b87d2341ac12341d82d&chksm=8b54592ebc23d038fd186095018425459d44f721aabe112e0de8ad87301bb70a733af6d343ce#rd,1,2022/7/4,0,1,1,0
288,《文化纵横》面向海内外诚聘3名专职人才,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346591&idx=2&sn=47f6d249b3c1013c310031e548d0dbfe&chksm=8b54592ebc23d0386c386ba1fcd638739c1138b4b491ce72ed6a7aa50f3190245e5cde7cdeb6#rd,2,2022/7/4,0,1,1,0
289,中国C刊公号传播力季榜揭晓｜文化纵横蝉联综合榜首,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346561&idx=2&sn=f3f6b1104f034e90acec4e5c2da1d6ab&chksm=8b545930bc23d02610e9cb8978413be84217f970dc36ca137c62ae71aa140b603aad664faaea#rd,2,2022/7/3,0,1,1,0
290,"昨晚中国签下的2400亿大单, 背后是美欧半个世纪的政经大博弈｜文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346548&idx=1&sn=84e5106171889fad09e3aef4afcd4f4f&chksm=8b545945bc23d053166a1209d37bec0bb56843c1a3bc78607ae52fff46df2145e26b4279385d#rd,1,2022/7/2,0,1,1,0
291,"“收割同情心的公益老路, 必须改变了”: 一个低调组织的探索｜文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346548&idx=2&sn=42b431f28e13662c647ce6fdbbc3a45f&chksm=8b545945bc23d05377ae393548dcfda0dd99fddf218fbc1a3d8e9e964b24f64676015c11a5a7#rd,2,2022/7/2,0,1,1,0
292,"北大教授: 香港未来25年的前途, 恐怕取决于一道最尖锐的考题 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346384&idx=1&sn=34e6b5a246ed8100ba5d5a054156e7b0&chksm=8b5459e1bc23d0f7e4cb7bd5f7bc173d6ee551e71a98dfbc2a00672320428d02eb424de36b33#rd,1,2022/7/1,0,1,1,0
293,“再造”社会主义? 中国基层正发生一场无声剧变｜文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346384&idx=2&sn=1b0112e7341000f5c7f8ae1ba91aced0&chksm=8b5459e1bc23d0f7c82632a3112fb6ca1119ef2072ada048a56ec49f5eefdb97ace405141942#rd,2,2022/7/1,0,1,1,1
294,“我为什么要和德国朋友论辩中国社会主义3.0?” | 文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346329&idx=1&sn=b6828f60667b95e5b05442187654c3a0&chksm=8b545828bc23d13e6c3668b7bf608b448bfb0cb1ca009f710f16bc1d8a56778911e69d5bd8e4#rd,1,2022/6/30,0,1,1,1
295,"?过去14年究竟发生了什么, 让中国人心态如此大变?  | 文化纵横热文榜·3月",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346329&idx=2&sn=632f94fe6624403a86fbd3c5349144e5&chksm=8b545828bc23d13e53d1c504d02c42d319cb101969b567153c891e52f5499fa126e0a6439e64#rd,2,2022/6/30,0,1,1,0
296,"被戈培尔利用的军事秘图, 揭开“地图政治”的冰山一角",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346329&idx=3&sn=7a7a252e032db17a4ed9926d10d58cd4&chksm=8b545828bc23d13eddedc0d39b95e4e51a9c12aa04751956b0bfd1e4c3f75272f618e55d3cae#rd,3,2022/6/30,0,1,1,0
297,北约首次把中国视作“挑战”? 这个国家的表现不同一般｜文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346110&idx=1&sn=cd0c1c99c9143497cc018863bae18335&chksm=8b545b0fbc23d21955b3c6c4f02f653370fcb262f2a78b164a8e0f36c7296cf68d730aa83bca#rd,1,2022/6/29,0,1,1,1
298,就算碎片化阅读，也胜过从不阅读,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346110&idx=2&sn=5075f57e1fa75e35196c574f8d6625ae&chksm=8b545b0fbc23d2196736d90fee3d073fb253686a25c3d38297eb53bae741e1f3bbbffccd329f#rd,2,2022/6/29,0,1,1,0
299,北大教授: 为什么中国人有时反而更难“读懂中国”?｜文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346032&idx=1&sn=b15754a32bbc1116b3d468f34648cfea&chksm=8b545b41bc23d2575080d90fa51ff783fbb7ab332f4383c8b88bb7c82d3771b2f99d1fe97a9a#rd,1,2022/6/28,0,1,1,0
300,关于CSSCI源刊调查的邀请函,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346032&idx=2&sn=ca0604e8a924880fa493be72c7c90c6a&chksm=8b545b41bc23d2578be6edbd9ad6bf62213f6694ecb98b1860f8ba76442ce6d0d6bd06c3facc#rd,2,2022/6/28,0,1,1,0
301,"“针对中国? 这桩6000亿的大生意, 其实还有三个目的”｜文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346009&idx=1&sn=8af3b4e0930079fe0343c22dc794766b&chksm=8b545b68bc23d27ef6da9d288c10098470ce728e5fbfd14fae5f1113a53e9749e2cb3dbc2dfc#rd,1,2022/6/27,0,1,1,1
302,县城再无清华北大的后果｜文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664346009&idx=2&sn=13309f49f90aa601580637b4825bf329&chksm=8b545b68bc23d27e298a16f3d7ca1c2b7684978089d451ae2dd4381ad0d4564e490fab682bd5#rd,2,2022/6/27,0,1,1,0
303,"这群中考“失败者”, 正逆袭出一个新阶层: 一份深度调查的发现 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345971&idx=1&sn=5fbd36b9ccef118bc3fbc53338ad04a5&chksm=8b545b82bc23d29456ccb364801d619e225c1e2b08636be95a5da682bc498020822594397945#rd,1,2022/6/26,0,1,1,0
304,换个角度看中国社会，结果大不一样,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345971&idx=2&sn=0ccdb687488135878a1171a6afdaf0b9&chksm=8b545b82bc23d294019766d21cb91c90ea88ed63bf1d3c4e16a96cd009b7f7e5241a09d1ee35#rd,2,2022/6/26,0,1,1,0
305,美国历史罕见的逆转时刻: 一个取消堕胎权判决为何惊动全美? | 文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345962&idx=1&sn=fcf5f7ac2b65df324aa03c42512739d7&chksm=8b545b9bbc23d28d55e709a8ef648f1f491fdbe1c4716db547651ef8ae344d739d110f650f71#rd,1,2022/6/25,0,1,1,0
306,关于CSSCI源刊的调查问卷（高校学报、法学、管理学、历史学）,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345962&idx=2&sn=73f0464b76e3e7922d4369e97359559a&chksm=8b545b9bbc23d28d37d21b461ed2b96c33c3126cb35822a80428fca558dfa7d0e137249535b9#rd,2,2022/6/25,0,1,1,0
307,河南村镇银行的外地储户，暴露了怎样的金融风险？| 文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345924&idx=1&sn=602213428e381248aff8ce471cdba79f&chksm=8b545bb5bc23d2a3bb79bd7f365d56fd574d82a5b7b4793e5fa5d25153a3a714e1a23b879c06#rd,1,2022/6/24,0,1,1,0
308,"看选秀“避世”的年轻人, 正滑向一场危险的政治游戏 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345924&idx=2&sn=8b7e4ed514ac642bf030455a6bbb0e33&chksm=8b545bb5bc23d2a3e0df7667b6f792d11a8044b3c6808f6bdb4ddd7576dcb92235b34bc2385f#rd,2,2022/6/24,0,1,1,0
309,"昨晚被特意提及的政区更名, 背后到底是什么严重情况?｜文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345899&idx=1&sn=683ca754634252d34765905046982c65&chksm=8b545bdabc23d2cc6d67a522423fbc3bd47516d87440441c274dfe3e0007baa14c857e587a0e#rd,1,2022/6/23,0,1,1,0
310,韩少功：谁一手制造了“文科误国论”？| 文化纵横热文,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345899&idx=2&sn=d2702afdc42495ec7510d35e4a3366bb&chksm=8b545bdabc23d2ccb6b112b59a32b62393f1726083a6b8dc26ad8fa7e569580e180170137194#rd,2,2022/6/23,0,1,1,0
311,神童还是套路: 揭开清北苗子背后的“拔尖陷阱” | 文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345846&idx=1&sn=db456144a2a7d1dd053a662515bd3551&chksm=8b545a07bc23d3110b5509228886ff0334fa9a3e823ec4e147c745655ed1a7bf1fcd54a0fb4d#rd,1,2022/6/22,0,1,1,0
312,《文化纵横》杂志新出补齐装，限时特惠,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345846&idx=2&sn=dece814404f04e65dcc7de04f0d32917&chksm=8b545a07bc23d311ac48178cac26bc5d61ce25c16c272f999fe18db44ff261b94d8932b53cea#rd,2,2022/6/22,0,1,1,0
313,"“过去20年资本杠杆国家, 今后20年应是国家杠杆资本”: 一位投资人的思考",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345777&idx=1&sn=45d32b33bad3f84d8a410aa762e8bc8b&chksm=8b545a40bc23d356d48dd60273a366c7a81e4381408fef59018a3aea4627770ed3dd3f8d834b#rd,1,2022/6/21,0,1,1,0
314,"北大教授: 身陷意见泛滥年代, 如何成为屹立不倒的中流砥柱? | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345766&idx=1&sn=e4df3a6e936f85ee4632820128d1752c&chksm=8b545a57bc23d341188fc701149243fec50998afaa82ee480eb3952bca6c105187337ad6890c#rd,1,2022/6/20,0,1,1,0
315,"美教授: “我最担忧的, 反而是3个国家开始拥抱海权” | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345766&idx=2&sn=8f6c17f441c54a3182f7f01e82f3ace7&chksm=8b545a57bc23d3418dcc1c3aa0dcfeadcfa96b194f8ec9d83446de5b27d0bc480821a667eb8f#rd,2,2022/6/20,0,1,1,0
316,"哈佛哥大教授联名上书: 关键时刻, 美国政府为何必须摆脱迷信、大胆左转? | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345715&idx=1&sn=65949fe58519050bf17bb3d58f0be050&chksm=8b545a82bc23d39451b578a7533c385dff30dc22fea84e3bedd728e4a25fdb4af3f6cd9c8803#rd,1,2022/6/19,0,1,1,1
317,"“我们身陷当局者的迷困, 但至少可以保持独立思考的能力”",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345715&idx=2&sn=6b15d686659152bb8371a28008a604b9&chksm=8b545a82bc23d3947f72ee9524c2c5fd8d60cf440bdda7f94b723b340398d45cbdac5ee014b0#rd,2,2022/6/19,0,1,1,0
318,"美国史学家: 西方今天流行的多重叙述, 早已被司马迁践行了",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345715&idx=3&sn=f703462a14b6dbca696658de526499ba&chksm=8b545a82bc23d3942fa92649947db7e47ddf609d08576efbfea0c210a5f108f4939d7ad018ce#rd,3,2022/6/19,0,1,1,0
319,"皮凯蒂最新发声: 我们已不能指望美国, 西方必须发起另一场权力斗争 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345704&idx=1&sn=b342366ec6b654cbd71eedb29b313c27&chksm=8b545a99bc23d38f5df0877047fd985353dbd8a9941823dfe6dfd1ddfc135ca6d3d0c28be7a8#rd,1,2022/6/18,0,1,1,1
320,别忘了加购精神食粮 | 文化纵横618特惠最后1天,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345704&idx=2&sn=0a6db9927abf1bb70eeaf472c14f399b&chksm=8b545a99bc23d38f5b7fcc8cdd6b85103d79d424299da8ad746a08571ac3b2ef9dfb182fbda4#rd,2,2022/6/18,0,1,1,0
321,"毒教材事件被遗忘, 日本动漫的一个异常转向却令人警醒 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345692&idx=1&sn=a51aedcafe7ee271ea50a584ce691edb&chksm=8b545aadbc23d3bbba7764a5293c397bda323430ee5515f350839c995872c2d611bbd02e9c96#rd,1,2022/6/17,0,1,1,1
322,"这个618, 我决定逆行买书 | 文化纵横2折最后2天",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345692&idx=2&sn=0bce889e7fb3c83bea7a068cc299f456&chksm=8b545aadbc23d3bbc5e4a560d66be9106a083c400624d7e8aad877ba4938e074b82136c1b3c8#rd,2,2022/6/17,0,1,1,0
323,昝涛：中东剧变视角下的土耳其模式｜文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345692&idx=3&sn=76cf3a2bd3a2cc09036831575560befe&chksm=8b545aadbc23d3bbc42ce0e05c7d3189528abc434602d483b770bbd67b1d60dff810af1d567c#rd,3,2022/6/17,0,1,1,0
324,"近期挑战底线的一连串事件, 都指向一个更烫手的难题 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345634&idx=1&sn=6a6e7c1cc2a3e298cbc2fb7a4a4598d0&chksm=8b545ad3bc23d3c5b6e14d230088a7fcb4c1ba90c8b1180e191ea0e888e8bd30b065219cc36f#rd,1,2022/6/16,0,1,1,1
325,"违法滥用“红码”事件, 是对亿万民众信任的严重侵蚀 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345605&idx=1&sn=77c244e3b288e0969dc637fd2af7f631&chksm=8b545af4bc23d3e2d009dda1b138c01dd10599117887488389b6c6b91d2aff523d57e4dfba35#rd,1,2022/6/15,0,1,1,0
326,中国为何变成了一个“父不如子”的社会? 一位教授的28年深思｜文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345605&idx=2&sn=3066d45501c4a8e046e7b5387cfa8952&chksm=8b545af4bc23d3e29955686397f9050eb3959ea18679957bee74c99181deb894b8a4955cc11f#rd,2,2022/6/15,0,1,1,0
327,米尔斯海默3年前的惊世预言，一语成谶? | 文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345454&idx=1&sn=2a1dfd11cefc46bc22a6ee387f742397&chksm=8b54459fbc23cc89ea3bfc943655d75aab33db01ca43e81847fe3031947ce965ce61f35011bf#rd,1,2022/6/14,0,1,1,1
328,看不见的较量: 一个县城的利益扭曲及社会政治后果 | 文化纵横热文榜·2月,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664345454&idx=2&sn=f31984a85971c1ae753da9658872ac49&chksm=8b54459fbc23cc894391bd4b511084a4fbb467d9166ee9bd177c1fb1a0366410161491032680#rd,2,2022/6/14,0,1,1,0
