Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,content
362,“适合的教育”：内涵、困境与路径选择,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484807&idx=1&sn=7e6a45a813ab7bdef2ff189448898a10&chksm=e8c51340dfb29a56d0fda201d0062c0e86e789698371e41ecc14b38c2b2e150dd1f199c85b18#rd,1,2017-11-22,0.0,1.0,1.0,0.0,,,,
363,仇恨与记忆：南京大屠杀历史教育中的情感引导,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484799&idx=1&sn=9a466dca5f7429e72e07f6d7bb82c1b8&chksm=e8c513b8dfb29aaefc67aa470c28d3091c57ab6e7538360cb3a964c7ee64ec992fc933932bab#rd,1,2017-11-21,0.0,1.0,1.0,1.0,,,,
364,中国官方与南京安全区的设立,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484799&idx=2&sn=fdb1e04437e6757c6056b8b655aad513&chksm=e8c513b8dfb29aaeed6d79609c3aeb8ce0eabe6bfe160f97792ecfdc2f8d5b0a6bd28a425843#rd,2,2017-11-21,0.0,1.0,1.0,1.0,,,,
365,从合法性到正当性——地方政府跨域合作的合宪性演绎,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484780&idx=1&sn=45b9aa330b75f86aafce87478692f3df&chksm=e8c513abdfb29abdb92fb243dc1a9197a8eea06805a3f96bb013cbb99358e08a2c9b8eec7c57#rd,1,2017-11-20,0.0,1.0,1.0,1.0,,,,
366,中国社会主义现代化理论的最新发展,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484769&idx=1&sn=fd54e19fe7797662465771f7d7dfb3ee&chksm=e8c513a6dfb29ab09b52027c047b6446272dcc3e35eab6f9bea8734b0d4ed09a443ed4281095#rd,1,2017-11-17,0.0,1.0,1.0,0.0,,,,
367,《南京社会科学》编辑部严正声明,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484753&idx=1&sn=d68dce4ad649041c0416b6215a191f29&chksm=e8c51396dfb29a8079514c5a8adfcf40d7252ae0a526afe09d24e0f80615c22ed050d630b866#rd,1,2017-11-14,0.0,1.0,1.0,0.0,,,,
368,新刊速递 | 2017年第11期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484745&idx=1&sn=4c1dc52c5eb5a28eea6495781690c6bd&chksm=e8c5138edfb29a9888eb4337ae3e574364a4d434590fea6704fb7afdab07b1a0cb656568667c#rd,1,2017-11-13,0.0,1.0,1.0,1.0,,,,
369,试谈西方文论中的“中国问题”的研究方法,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484739&idx=1&sn=7b5d7791b70ee7f40f8b097e1853a84b&chksm=e8c51384dfb29a925b9100e37c5c1b6ce07271a665aa1204e9e8c27626a0d5762f3cb9098fae#rd,1,2017-11-8,0.0,1.0,1.0,0.0,,,,
370,关于中西文论“对话主义”研究方法的思考,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484739&idx=2&sn=a01b1100217130723e686c12ea45e013&chksm=e8c51384dfb29a92745b534d318f0a280b5940c7f6bfd41378ff8366b9cb872b065eb273a73e#rd,2,2017-11-8,0.0,1.0,1.0,0.0,,,,
371,共享视域下的网络文化建设：从问题分析到系统建构,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484724&idx=1&sn=f278ecef82fc6f29ed9862d87305dc77&chksm=e8c513f3dfb29ae5dc11a2e54e80ab35cdb6adc1a558249c77e71974eb6ba67e7aa1fba4775b#rd,1,2017-11-7,0.0,1.0,1.0,1.0,,,,
372,大数据与信访治理,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484723&idx=1&sn=8d333b81780e17f7f725d4b088857165&chksm=e8c513f4dfb29ae24879271e38d0a9f958d509559dd7c6ca8abdd6651fae6de53328fc7c9eef#rd,1,2017-11-6,0.0,1.0,1.0,1.0,,,,
373,《南京社会科学》获国家社科基金专项资助,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484701&idx=1&sn=df622fe4cf47873283223113e4f94f9b&chksm=e8c513dadfb29acc8f8c83d99da564f896af4908faaa9a620084511ea18e4280c15666fef197#rd,1,2017-11-3,0.0,1.0,1.0,0.0,,,,
374,“地位承继”与“学历失效”：当代中国工人阶层认同新特征,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484695&idx=1&sn=472d5507843c5cf5059be6feebcb3f52&chksm=e8c513d0dfb29ac6466936c207300aad017f60d20b1c555ac819e7a5a544cccf36b018f2e069#rd,1,2017-10-30,0.0,1.0,1.0,1.0,,,,
375,共建共享治理格局的社区“微”共同体路径,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484686&idx=1&sn=e2ad0a01c6f387076203900f7cb1d557&chksm=e8c513c9dfb29adf2921def7573612ef759cbf46f2c62c45096191943ce3b8410c3bbbdeb937#rd,1,2017-10-27,0.0,1.0,1.0,1.0,,,,
376,我国土壤环境修复制度反思与重构,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484679&idx=1&sn=8d1505229e07f5c9dad61d1965754a07&chksm=e8c513c0dfb29ad675ad4c8a043f29603901f48037e90dfe4164d7310b7c7970386afe826bde#rd,1,2017-10-26,0.0,1.0,1.0,1.0,,,,
377,儒家“克己”文化的当代德育价值阐解与内嵌,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484673&idx=1&sn=6cff95c6a10967b0cbb57079bb5b3b86&chksm=e8c513c6dfb29ad043ff42fe8fb059f7c1791eb54e382e4ebb9e24354dc395accfb2d87c6b90#rd,1,2017-10-25,0.0,1.0,1.0,1.0,,,,
378,提升中国地区经济增长质量的主要问题及其路径研究 ——以长三角地区为例,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484655&idx=1&sn=999b9291448a7fb4c411ea10fa1e1e49&chksm=e8c51228dfb29b3ef90e787c1a14a03e5c3230d2089379b1d8eee2842ec78107e959e93de3ca#rd,1,2017-10-24,0.0,1.0,1.0,1.0,,,,
379,“非物质劳动”与资本积累,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484647&idx=1&sn=d23892931b48b464d995dbec71f1d031&chksm=e8c51220dfb29b3600290f493c9e477092dcb317385a89a12a84d1011647bbb3bb7370b8c0df#rd,1,2017-10-23,0.0,1.0,1.0,1.0,,,,
380,特稿 | 社会工程对“‘一带一路’倡议”的优化发展,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484635&idx=1&sn=2cab3e455169480597a6768fd844bdab&chksm=e8c5121cdfb29b0aed3fea1a225cb3458fcaf0e013ce003abe08bbeed3c8d04eb82b4d4a4efc#rd,1,2017-10-20,0.0,1.0,1.0,1.0,,,,
381,新刊速递 | 2017年第10期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484623&idx=1&sn=b67c805cc724b3dbf9244608fa749d67&chksm=e8c51208dfb29b1eaca12e118fb84feca1a73356f594e636420426a13143eac924f5d8e4b5b8#rd,1,2017-10-16,0.0,1.0,1.0,1.0,,,,
382,我国媒体深度融合的动力逻辑与推进路径,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484617&idx=1&sn=25ea2933a3828e67cd116dbbda4de1a7&chksm=e8c5120edfb29b18460b4493799912102ed54120d7d33b79c0340e1fe6d8eadaa47af0e13616#rd,1,2017-10-10,0.0,1.0,1.0,0.0,,,,
383,媒介·空间·事件：观看的“语法”与视觉修辞方法,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484598&idx=1&sn=0f41fd591de69e3f22f1d2f9d90ff681&chksm=e8c51271dfb29b676393adf2abe1e5ab484a4cd5225d01888063a57f4e7ede95c1a42352434d#rd,1,2017-10-9,0.0,1.0,1.0,1.0,,,,
384,智库发展路径的差异化政策分析 ——基于两类智库的功能比较研究,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484588&idx=1&sn=4addeb624778d245a0bc2291e6cce4cb&chksm=e8c5126bdfb29b7d09179e0e5d233672a83dd9207ba53674ee548f91d014af0c589fe3989a44#rd,1,2017-9-30,0.0,1.0,1.0,1.0,,,,
385,中国城镇化发展缘何扩大了城乡消费差距：现状分析与未来展望,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484576&idx=1&sn=099d4ed73e1fd9bbac70e67261fc6b19&chksm=e8c51267dfb29b711b3d333132b546bccff4884b1271567dcc864232f1fa9ab6ea1422b0713d#rd,1,2017-9-29,0.0,1.0,1.0,0.0,,,,
386,行政不作为的行动逻辑及其治理,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484573&idx=1&sn=55965f39c1bf122f285508c8f1e29c93&chksm=e8c5125adfb29b4c4b7c28294b6d82410d8e04eb8760af27017a16916e1bc01f9dfb320f752e#rd,1,2017-9-28,0.0,1.0,1.0,1.0,,,,
387,我国外向型经济发展如何实现新突破 ——基于空间、结构和活力三维度分析,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484562&idx=1&sn=455ae4a4a85b7ce03b46d82b772a6797&chksm=e8c51255dfb29b43cab2d5474341cdd10045c9f4426c77d4d93d0ea4d3bc158a051a5fdf8556#rd,1,2017-9-27,0.0,1.0,1.0,1.0,,,,
388,我国班级生活当代变革的伦理批判与重建,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484548&idx=1&sn=bb97b2563f76e58d1ea7725581b7e14d&chksm=e8c51243dfb29b55d4711a00a1ad78f910369aa4cef73f196834c26fc483870a1c37dc5c5801#rd,1,2017-9-26,0.0,1.0,1.0,1.0,,,,
389,“互联网+”政务视域下的政府职能转变研究,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484539&idx=1&sn=0f822bf29659d41fd2adfa659fb8e7a0&chksm=e8c512bcdfb29baac841c992bda310a060af21bfcef1f4a76b40288f2ff4d31e8b5f951d5fcb#rd,1,2017-9-25,0.0,1.0,1.0,1.0,,,,
390,张彦 | 论社会发展的价值不涉与价值关联,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484531&idx=1&sn=8554710e52ef9192c8e888fc6d236acf&chksm=e8c512b4dfb29ba299c99ead0e7242ea85ffcf276ae61dab1b98e9326449a91592a61da8ea12#rd,1,2017-9-22,0.0,1.0,1.0,1.0,,,,
391,栾梅健 |《中国现代作家的浪漫一代》的错误举隅 ——与李欧梵先生商榷,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484517&idx=1&sn=c0795c433e8809271059cfa1d6a259d4&chksm=e8c512a2dfb29bb4bf938e1291ab02646c2916fcc1f9646adf7a594d92a5b2af232abec430d1#rd,1,2017-9-20,0.0,1.0,1.0,0.0,,,,
392,李程骅 |“精准扶贫”：决胜全面小康社会的重要法宝,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484495&idx=1&sn=6618cb3320faa5497e1a626b7aa3287b&chksm=e8c51288dfb29b9efd491b772ebb3f4583c178b7c05f9d3684dd0e335e3e4934fd540f16be41#rd,1,2017-9-19,0.0,1.0,1.0,1.0,,,,
393,新刊速递 | 2017年第9期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484481&idx=1&sn=ac0d5627ba1f798200656d8fe13def2e&chksm=e8c51286dfb29b90c645fd78f3943aeaf5730a3d96f6ee81079283bc3662f9f1e1ba44af5981#rd,1,2017-9-14,0.0,1.0,1.0,1.0,,,,
394,马克思历史哲学的理论主题,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484474&idx=1&sn=4405bbd82aba45ed10e118f090e78eed&chksm=e8c512fddfb29beb1ad44cab39aed498bfa6e180678729c1292a6b53c4fa1f18031866501f12#rd,1,2017-9-7,0.0,1.0,1.0,1.0,,,,
395,违法成本评估研究,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484469&idx=1&sn=3774c03a5042c89a3469ed6db0f94c30&chksm=e8c512f2dfb29be49848971e55e07571797c8a1f611e881c83591d5abc69e9cf0385ea4231f3#rd,1,2017-9-6,0.0,1.0,1.0,1.0,,,,
396,新闻框架与社会运动框架：两种研究视角的整合与对话,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484465&idx=1&sn=b84beb9b55aebd2778a5a2f7d8fbe5a3&chksm=e8c512f6dfb29be0e18f7803fd454af9ca4fe81d968ae860f21ef779e349fe1f625439cd1423#rd,1,2017-9-5,0.0,1.0,1.0,1.0,,,,
397,权力监督视角下国家监察体制改革的实践需要与现实意义,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484458&idx=1&sn=b8b2b44714066cc5fa07d42978f6f393&chksm=e8c512eddfb29bfbb225b85f8d102821fe50a82087c41c5f9e55b11c308a7542acabe995b7ec#rd,1,2017-9-4,0.0,1.0,1.0,1.0,,,,
398,政府潜绩评估的内容维度及评估指标的实证筛选研究,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484453&idx=1&sn=95369a4a55914363774b9556c6440c39&chksm=e8c512e2dfb29bf485e13248a12f2bc29c8241904b7d30251cfb037c83def8b51b8dbe34da93#rd,1,2017-9-1,0.0,1.0,1.0,1.0,,,,
399,形而上学的衰落与20世纪西方文论话语形式,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484451&idx=1&sn=b3f7388302341295ace0601eaa2c76ee&chksm=e8c512e4dfb29bf2d6bb2894ee34aacf64299ad9b3e0aa4282c5773444ea32cabee61159f8fe#rd,1,2017-8-31,0.0,1.0,1.0,1.0,,,,
400,“南京大屠杀历史记忆”研究专题,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484445&idx=1&sn=901bb61a55b51d3886d276f4bb1f8173&chksm=e8c512dadfb29bcc59344a98b419ba16f60ff5b6c0beace25fabbe646195c381329837ca3ec3#rd,1,2017-8-30,0.0,1.0,1.0,1.0,,,,
401,王卫星 | 八十年来南京大屠杀的历史记忆,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484445&idx=2&sn=46930d5d17fc773e85a742fefb802021&chksm=e8c512dadfb29bcc06c1606bd0f73ea62f008c869bc62084063d60a27e871e63a319952a6c06#rd,2,2017-8-30,0.0,1.0,1.0,1.0,,,,
402,王广涛 | 政治叙事、言说空间与日本政府对南京大屠杀记忆的操作,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484445&idx=3&sn=72f3a6641ae8f86d95dc3b08df04f95c&chksm=e8c512dadfb29bccfc88e982c721e42e3b006fa900dea98380ab7b13b62c1b582fde949e9d30#rd,3,2017-8-30,0.0,1.0,1.0,1.0,,,,
403,关于有效防控中国金融风险的理论反思,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484430&idx=1&sn=5d7c4792dc84e1b398ac864c3a53ccd0&chksm=e8c512c9dfb29bdf63280bb03025d6402328a22ce489d358fd63a8b24f72cd20dfd2a7f6af03#rd,1,2017-8-29,0.0,1.0,1.0,1.0,,,,
404,走向共享发展：中国发展正义道路的出场逻辑,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484416&idx=1&sn=5ff7cb06455def2081ca5ac23b413f7b&chksm=e8c512c7dfb29bd130ec11bbaa98d7d7b8d567fb366972e6509b8c7f04d881b78f252a7d538d#rd,1,2017-8-28,0.0,1.0,1.0,1.0,,,,
405,新刊速递 | 2017年第8期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484388&idx=1&sn=f927c7b8e9f2d5c9b4330d71c6172307&chksm=e8c51523dfb29c3598c9328434de904db97e642ddaffa16e6c46c464aee573186a9984902138#rd,1,2017-8-7,0.0,1.0,1.0,1.0,,,,
406,区域一体化发展的空间重构与凝聚核的形成——以宁镇扬一体化为例,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484387&idx=1&sn=9f214e66c09bd1ae73ec4b7bb2597c43&chksm=e8c51524dfb29c3218d7d6fd4ff1b79fd377858814e21e28c8fda9a22cca8b085dd6f1ca94f2#rd,1,2017-8-1,0.0,1.0,1.0,1.0,,,,
407,文学正义：文学理论概念体系的新范畴,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484373&idx=1&sn=ab74a4e184fc481a9f9738eba30c3e69&chksm=e8c51512dfb29c04e66f2c5e5743ae7da45e802307cf805cba148fbaafcbbbab06566cbf9aaa#rd,1,2017-7-28,0.0,1.0,1.0,1.0,,,,
408,长三角一体化评价的指标探索及其新发现,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484361&idx=1&sn=d596e6e51e5ad0512892bda0d32a63c3&chksm=e8c5150edfb29c18699ac3e6534012c582464d44d88e6a9b4b98cd5dfa5f84d299736e286965#rd,1,2017-7-27,0.0,1.0,1.0,1.0,,,,
409,生命政治专题研究,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484353&idx=1&sn=d37395baf2100b297a8f80a2017eb4c7&chksm=e8c51506dfb29c103c576edc16bc5f8ae01e0c842271910e91f81dafcf4d1e1a5291b83d6372#rd,1,2017-7-25,0.0,1.0,1.0,0.0,,,,
410,吴冠军 | 生命、真理与虚无主义政治——黑格尔“日蚀”下的欧陆思想脉络新解,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484353&idx=2&sn=9cb451b618fa7b6fd685a4f8d08cf7b2&chksm=e8c51506dfb29c10820f24727b634de013819189729d97dcbf190b5adcf2344829dbcf054d3e#rd,2,2017-7-25,0.0,1.0,1.0,0.0,,,,
411,蓝  江| 生产与治理：作为政治经济学视差的生命政治学,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484353&idx=3&sn=7be0125184184951d1ec1d2586da5eee&chksm=e8c51506dfb29c10a53ace146ad63a9adb4d60351e6ee6c02df7e54345fcdd5e532d18159c08#rd,3,2017-7-25,0.0,1.0,1.0,0.0,,,,
412,夏  莹 | 哲学对政治的僭越：当代生命政治的隐形支点,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484353&idx=4&sn=83a0498991dbd5ab4380dcfec366c75d&chksm=e8c51506dfb29c10520d07db2e8f2dd702c6d6ec0a2390acd169ec25298c6e51f36df739a490#rd,4,2017-7-25,0.0,1.0,1.0,0.0,,,,
413,文化自信视域下传统文化重构的“三重”困境,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484332&idx=1&sn=7776329ea20b3987da8de5469bbf530a&chksm=e8c5156bdfb29c7de8eb12bf92fc837f817c48ab915ca323af992532322272e2c155a75b877d#rd,1,2017-7-20,0.0,1.0,1.0,1.0,,,,
414,“大事化小”与“小事闹大”：大国治理的问题解决逻辑,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484322&idx=1&sn=b4d8b99b51207664f162e273f5d946cd&chksm=e8c51565dfb29c7344778e5b56a20c53042276b27d680c8cb71763be90a2cb95a78139c5af47#rd,1,2017-7-18,0.0,1.0,1.0,1.0,,,,
415,通过村规民约保障人权——以贵州省锦屏县为对象,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484307&idx=1&sn=97829182234d824936a09524205ef15c&chksm=e8c51554dfb29c420dc9669440b20d0e7b6af8df6f5b53f067ee568619588b823b7686b79fdd#rd,1,2017-7-17,0.0,1.0,1.0,1.0,,,,
416,“后真相时代”社交网络的信任异化现象研究,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484297&idx=1&sn=75ca364164813a1a53a8e715fba4855f&chksm=e8c5154edfb29c580914caf97635917e3646ad4fffc37fffeace7798d3b8ad0e0475221c943a#rd,1,2017-7-15,0.0,1.0,1.0,1.0,,,,
417,新刊速递 | 2017年第7期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484285&idx=1&sn=efb87d9c6e518c76201fedc6fd538745&chksm=e8c515badfb29cac29cbf2c3a5d7d7d804a7b55a85beb592d7baf36ee15bc11988591ac77604#rd,1,2017-7-13,0.0,1.0,1.0,1.0,,,,
418,公共利益法律关系的主体论及其功能实现,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484280&idx=1&sn=de760eb404ea57367d0c9e08679d3ef0&chksm=e8c515bfdfb29ca93a046c9ca040d1b3101b7754c5f76ab6d605f0d6518521d16897e06e6adc#rd,1,2017-7-5,0.0,1.0,1.0,1.0,,,,
419,从世界级非洲城市到新城市议程：对约翰内斯堡发展战略的思考,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484271&idx=1&sn=1ee0e8053a5719f6ce802349c75baa54&chksm=e8c515a8dfb29cbee128cd6a8720566d0c6527d812a219bc367261b4fecb6bd59da6a5aaf350#rd,1,2017-7-3,0.0,1.0,1.0,1.0,,,,
420,电影的现象学：影像构境中的历史延异——斯蒂格勒《技术与时间》的解读,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484266&idx=1&sn=63bd72dc2a574158948ddc09ee55d9ec&chksm=e8c515addfb29cbb978c0882a360e0646742646be873c83c6015a887a2297da94151a4fde24b#rd,1,2017-6-29,0.0,1.0,1.0,1.0,,,,
421,中国特色社会主义精神研究,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484264&idx=1&sn=82b3e1a3c3829e9503a587aecc1a4f2a&chksm=e8c515afdfb29cb925acc1b74750c498fe54c1372ed34c5c7f6ddc8189f00f9d0a1a57128d39#rd,1,2017-6-26,0.0,1.0,1.0,1.0,,,,
422,全球气候治理与中国行动,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484243&idx=1&sn=a7d30aa0a6151c170589f11aa41edb04&chksm=e8c51594dfb29c8251aab58ec480eec1d1cdfbb0556bc7cfabd238c76d51c335c32dd07d9175#rd,1,2017-6-23,0.0,1.0,1.0,1.0,,,,
423,大数据时代的新闻学：计算新闻的概念、内涵、意义和实践,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484232&idx=1&sn=cca824e7e15ea50f6662f23527f5360b&chksm=e8c5158fdfb29c9977e0382cd15e4183bf1c92af9cb7fe93d931d4347bc1430f44aa2b64a22e#rd,1,2017-6-21,0.0,1.0,1.0,1.0,,,,
424,实践意义世界是如何从物世界生成的,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484225&idx=1&sn=c41d3e9d764c8d6f2a5beef98c6cbbc9&chksm=e8c51586dfb29c9054aa3c8d1f4e54168a258f23d0e51624d70309623cc864f43f09e998dd26#rd,1,2017-6-20,0.0,1.0,1.0,1.0,,,,
425,新刊速递 | 2017年第6期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484216&idx=1&sn=b2b5abc99d8c4f0ed4ff3a6b84dca263&chksm=e8c515ffdfb29ce96309b15b3e4226e5b9df3dbaea33278c0565c643f8aa95d7787568819e06#rd,1,2017-6-14,0.0,1.0,1.0,1.0,,,,
426,“多元建构”视角对问卷调查的方法论意义,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484209&idx=1&sn=3af6df814e42b0ee61cbd1802ee60276&chksm=e8c515f6dfb29ce0bf5d402390289024a86f0c8c0047e3ee2bfb6df02e5188f1e13803f51f19#rd,1,2017-5-31,0.0,1.0,1.0,1.0,,,,
427,创新发展与中国经济增长动力机制的重构,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484203&idx=1&sn=23964fa067ae888cfee66bc6bb59f8a7&chksm=e8c515ecdfb29cfa8c8dcfa1c98e75eaeab32af6d743dc6fdfcad06a7e4c22cdc6413d816eef#rd,1,2017-5-27,0.0,1.0,1.0,1.0,,,,
428,教师的权力：成为“行动的知识人”,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484198&idx=1&sn=4751845847d17b889aca7968b83add50&chksm=e8c515e1dfb29cf7b8bb58e14e5786b21efebe8447c1764f6c209d2a87b3f367b5db47a19e44#rd,1,2017-5-25,0.0,1.0,1.0,1.0,,,,
429,正确义利观视角下的北极治理和中国参与,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484193&idx=1&sn=ba04473bdf9e8f44fa93ceacc68b8519&chksm=e8c515e6dfb29cf0297240996c5a26fdb95ac3e1cb9f9a60f261cbacd94b14cf5763b9afee77#rd,1,2017-5-24,0.0,1.0,1.0,1.0,,,,
430,中国研究的兴起与发现真实中国 ——托马斯·海贝勒访谈录,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484183&idx=1&sn=e951c677673024175857d74cfb690720&chksm=e8c515d0dfb29cc6ff909f8d4d76cc155f6c164b6a7768d4c72cc9d4a32aa5afd2273922c3c2#rd,1,2017-5-23,0.0,1.0,1.0,1.0,,,,
431,国家之敌：1918年的反对中日军事结盟运动,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484168&idx=1&sn=ad38f0cbca5ab4ac51aa9049d9c50539&chksm=e8c515cfdfb29cd9fdd42634630d4b0b2ea57bb77293a355bd36757379ac08f2d221bc87ed10#rd,1,2017-5-22,0.0,1.0,1.0,1.0,,,,
432,本体论证明与语言的实际性 ——梅亚苏《有限性之后》的拓展诠释,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484150&idx=1&sn=8e12766fc17889581cf0988189fbddcd&chksm=e8c51431dfb29d27b37521ab846bad1d175cec8e92c743a096ed49282dc6ce047a153d1dba17#rd,1,2017-5-19,0.0,1.0,1.0,1.0,,,,
433,证据保全的性质重识与功能再造,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484140&idx=1&sn=f3bcdd93503f46950519daae2f633a04&chksm=e8c5142bdfb29d3dad8b7b88f0d7a7eaeee2e888b39feab5889baa9a01839667827363751207#rd,1,2017-5-18,0.0,1.0,1.0,1.0,,,,
434,“民族志”与“网络民族志”：变与不变,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484132&idx=1&sn=9f3be04c60a4f3679c804469fd89be8b&chksm=e8c51423dfb29d35743bbf9fae79702c2b497d605866e99617b77daae464e857c0d285e92358#rd,1,2017-5-17,0.0,1.0,1.0,1.0,,,,
435,政策演进、省际操作及其趋势研判——长江经济带战略实施三周年的总体评,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484119&idx=1&sn=1215b90a711a72e435ba86a52215333c&chksm=e8c51410dfb29d06ce5d9afb760b671d3c59231e21e4a518b2660cf27f8199aa8cedd16321e4#rd,1,2017-5-12,0.0,1.0,1.0,1.0,,,,
