index,title,link,date,have_chaolianjie,have_cankaolaiyuan,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,content_num,contents,contents_countries,content_provinces,post_index,have_newmedia,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
274,【文化】智能革命语境下的休闲哲学研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487943&idx=3&sn=8341935a1cf78e88bd0e1649386e739b&chksm=97ea0d33a09d842584d7f333a02edce0e75cc7ecf679ee4d89790106191d0e0375da3723a403#rd,2021-5-26,0.0,,1.0,1.0,108.0,0.0,0.0,,,,,3,1.0,,,,
275,【文化】试论艺术管理如何促进文化产业的发展,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487943&idx=4&sn=3bf25c6ef1f2cd03ee0027d42c509afe&chksm=97ea0d33a09d842585cbd30b1b145f36df05a5d06beb4df57fb5185b807bd66ff72ecb66ae45#rd,2021-5-26,0.0,,1.0,1.0,173.0,0.0,0.0,,,,,4,1.0,,,,
276,【国家十四五规划专题研究】中国制造业单位劳动力成本变化趋势——以2002-2016年为依据,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487920&idx=1&sn=64f840c46364ddd885a9be9faf7ca8dd&chksm=97ea0d44a09d845238a88be054678b464979d47d76f54a6805314cd25d3e807c4debaa5801b0#rd,2021-5-19,0.0,,1.0,1.0,374.0,0.0,4.0,,,,,1,1.0,,,,
277,【社会】 网格化治理结构优化路径探讨——以结构功能主义为视角,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487920&idx=2&sn=81a6094ac3880b877748ca15c8c51e73&chksm=97ea0d44a09d845268ba51f1cbcf8a8ba75978939963f166e24f5054b2fafc9a33fc76ee85d9#rd,2021-5-19,0.0,,1.0,1.0,453.0,1.0,3.0,,,,,2,1.0,,,,
278,【社会】 目标替代、惯习区隔 与教师职称评定的内卷化——基于T乡镇中学的考察,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487920&idx=3&sn=98b4efc230c8ec2b7116bdc6d2e3bdc7&chksm=97ea0d44a09d84526b9074e7af1882cc3464fa488ae0a43e7e64a73b8f7ce7090cd915082187#rd,2021-5-19,0.0,,1.0,0.0,127.0,0.0,1.0,,,,,3,1.0,,,,
279,2021年第4期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487888&idx=1&sn=69c62a5dc2e4a02db534bcf33b30c5e6&chksm=97ea0d64a09d8472f23be2e7cfa06c1840af7bfce4078c0829b3c4c2531d606cb42356046516#rd,2021-5-6,0.0,,1.0,0.0,2942.0,1.0,5.0,,,,,1,1.0,,,,
280,【经济】中学教师的职业满意度与流动意愿及其影响因素研究——来自中国教育追踪调查数据（CEPS）的经验证据,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487880&idx=1&sn=77742a40f3a595b203a92042263e6aab&chksm=97ea0d7ca09d846a181b0163183bb8ed7f7b95079c7e2fb9d9e98472d8586c65e9a0bf04dfd2#rd,2021-4-28,0.0,,1.0,1.0,327.0,1.0,2.0,,,,,1,1.0,,,,
281,【经济】城市经济规模对社会信任的影响——基于地图APP数据的实证分析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487880&idx=2&sn=91c4e411464e76771be78df459731624&chksm=97ea0d7ca09d846ada503f040ba0681416ea3affea972b640e4656004a0d4c7c1879f31be251#rd,2021-4-28,0.0,,1.0,1.0,147.0,0.0,0.0,,,,,2,1.0,,,,
282,【教育】新时代思想政治教育优化运用网络载体的三重路径,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487880&idx=3&sn=5b508e61df9790f8561fbbe4acebab3f&chksm=97ea0d7ca09d846af00a76ca07130c2075673aaaed38b907ee2bc2b4fb1882c3eb75c37a1a81#rd,2021-4-28,0.0,,1.0,0.0,178.0,0.0,0.0,,,,,3,1.0,,,,
283,【历史】 论康雍乾时期清帝的治官理念——以官员选任、考核为中心,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487815&idx=1&sn=3b5686eb8ffbc0d6dff3d7950e49aee4&chksm=97ea0db3a09d84a50e1fb5e12994d37849e943c9db3d8e1797771d1bd936230afa2029ad77c9#rd,2021-4-16,0.0,,1.0,1.0,429.0,2.0,5.0,,,,,1,1.0,,,,
284,【历史】 从忠灵塔到革命公墓——空间变更与北京八宝山社会记忆的演变,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487815&idx=2&sn=3803f45ec52f7123cc008364ae6cfdb7&chksm=97ea0db3a09d84a5e85cdd24c9b504f58b5a7b313398b7492c6f97f2c7902ea6d1bbd1c2185b#rd,2021-4-16,0.0,,1.0,1.0,555.0,5.0,5.0,,,,,2,1.0,,,,
285,【文学】日常、身体与精神性别——论付秀莹《他乡》的女性成长叙事,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487815&idx=3&sn=57d6469b55630aecf5030e4becf850fc&chksm=97ea0db3a09d84a59a93b698059127504eb89b3f414bf2211dbfe70f927022519d04314505be#rd,2021-4-16,0.0,,1.0,1.0,328.0,1.0,4.0,,,,,3,1.0,,,,
286,【文学】 “情感”何以成为一种改造方式——从《丽萍的烦恼》看知识分子的思想转型,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487815&idx=4&sn=a64330691073656bd908d5f8a7e44efb&chksm=97ea0db3a09d84a53c935bd3deeabfb4fb318cbb67843d2b0c04f2147911e9508036cedec04c#rd,2021-4-16,0.0,,1.0,1.0,1025.0,7.0,9.0,,,,,4,1.0,,,,
287,【文学】南宋的徽宗书写——讳言传统下的诗歌写作,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487790&idx=1&sn=b2cdd4b3604048c693e442f765c51001&chksm=97ea0ddaa09d84ccc8825cd9bf71e4c792205dd9390dba95d411db824c4e4285f151530a042f#rd,2021-4-7,0.0,,1.0,1.0,396.0,4.0,7.0,,,,,1,1.0,,,,
288,【文学】用典与“注典”——宋代杜甫诗注中的《世说新语》及其学术意义,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487790&idx=2&sn=6739065a803517fa508ea98dc9835fea&chksm=97ea0ddaa09d84cc009d4990b3f887d9d410785d0e1d40084f7ada241958b9413c0cb29c2438#rd,2021-4-7,0.0,,1.0,1.0,1039.0,18.0,20.0,,,,,2,1.0,,,,
289,【文学】论宋人“扬陶抑谢”之“自然”观,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487790&idx=3&sn=fbfba43eaceacfb9455abe238ca4f0e8&chksm=97ea0ddaa09d84cc6efb8201118791b3ae2028170cd94baee2ed14f1a7ec15f7b521dbbb678f#rd,2021-4-7,0.0,,1.0,1.0,826.0,4.0,8.0,,,,,3,1.0,,,,
290,2021年第3期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487766&idx=1&sn=887ed498881c8b36c85cc44cc03c97e3&chksm=97ea0de2a09d84f49ff4de292a56567ec49d35518f6a2f3a5846e415715f695b0889d7c74ecb#rd,2021-3-31,0.0,,1.0,0.0,3033.0,6.0,16.0,,,,,1,1.0,,,,
291,【经济】政府补助与产能过剩企业费用粘性：强化还是弱化？,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487758&idx=1&sn=633dd86ddc4776ad1ca19dc043659c4b&chksm=97ea0dfaa09d84ec87b92198ab4a395cfcfc74dbf5fa503f0d0b8f1e215261e4fa530a568deb#rd,2021-3-24,0.0,,1.0,1.0,137.0,0.0,0.0,,,,,1,1.0,,,,
292,【社会】东亚福利体制中儿童照顾的福利态度——基于国际社会调查项目数据的比较分析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487758&idx=2&sn=89f2ce625e9e9591a2eed300e969a46a&chksm=97ea0dfaa09d84ec614fafb8fe3f24223ac578373c3cc0c490fa9473bada5c9c93dbe8836a2a#rd,2021-3-24,0.0,,1.0,1.0,259.0,6.0,12.0,,,,,2,1.0,,,,
293,【文学】“以小说为证”与中国古代小说文体之形成,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487734&idx=1&sn=524e38d66736a8ae73820b7944af6706&chksm=97ea0c02a09d8514e4f44699118f6546b9c6228112d3a9e29893fe23f76baf619ad6da8b5353#rd,2021-3-17,0.0,,1.0,1.0,540.0,1.0,2.0,,,,,1,1.0,,,,
294,【文学】疏离于古文运动之外——论王安石与欧阳修、曾巩的文学交游,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487734&idx=2&sn=a03f105e114b5045512b3f87ee144ed0&chksm=97ea0c02a09d8514651de912358e815e85640baace5cc59eec87ee26c8aaf1c003773873f2d3#rd,2021-3-17,0.0,,1.0,1.0,1082.0,6.0,8.0,,,,,2,1.0,,,,
295,【文学】吟讽妙句与规摹气格——论陆游对苏诗的研读与取法,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487734&idx=3&sn=ea681b6a0f06f16476a8b1220b6f4202&chksm=97ea0c02a09d851480237ab2b655fa7ac73ae94e7526c7a8fb5d02a0993704e50ae073d79558#rd,2021-3-17,0.0,,1.0,1.0,577.0,2.0,2.0,,,,,3,1.0,,,,
296,【文学】 论宋代宰辅词人群及其与主流词坛的关系,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487734&idx=4&sn=666d55e6d9ab726332bb18a2f1b08d15&chksm=97ea0c02a09d851441c054c577c4154eb684a2a9a0828a378a0df1a979021f389429ef78e2b7#rd,2021-3-17,0.0,,1.0,1.0,201.0,1.0,1.0,,,,,4,1.0,,,,
297,【文学】 知己酬唱对七言古诗表现功能的拓展——以欧阳修、梅尧臣、苏舜钦为中心,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487734&idx=5&sn=50f7298c7aba9defa058fcaa4113b04e&chksm=97ea0c02a09d851429338945f6c92399751f5bbb08e07a2ecab6587f65a7cebe26191cd92a8c#rd,2021-3-17,0.0,,1.0,1.0,428.0,3.0,4.0,,,,,5,1.0,,,,
298,【教育】诗性智慧的重溯与回归——儿童诗性智慧及其教育涵养,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487710&idx=1&sn=148e34c742cd05b125ba0ad2baa87ef6&chksm=97ea0c2aa09d853ca0e25af52caf0a0c67713ea47b7b142f76e1d7cfe4e114bf8adab22d97e3#rd,2021-3-10,0.0,,1.0,1.0,319.0,1.0,2.0,,,,,1,1.0,,,,
299,【法律】 论全国人大常委会审查决定的法律效力,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487710&idx=2&sn=abf7e8eef9f8ffef8ce5beac5bd6df97&chksm=97ea0c2aa09d853cb8da3927fda117152182caf3a94771be5f51589604f1866b659214bbd6b3#rd,2021-3-10,0.0,,1.0,1.0,219.0,1.0,0.0,,,,,2,1.0,,,,
300,【法律】“杀猪盘”犯罪案件的定性与处罚——同案不同判引发的思考,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487710&idx=3&sn=60a24dedf71558519f8ba22c0eabc7bf&chksm=97ea0c2aa09d853cc4414d91cdb860126edd367b3d9ec11a70f823d395b06767201cdc2ca5a7#rd,2021-3-10,0.0,,1.0,1.0,219.0,3.0,5.0,,,,,3,1.0,,,,
301,2021年第2期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487692&idx=1&sn=72567fec6753b2b3be28d75692af82f1&chksm=97ea0c38a09d852effb82a647d5950c47f3a1ede237d2b3f2aed1a4bbab02d6a0c6db0da2d2e#rd,2021-3-3,0.0,,1.0,0.0,2709.0,1.0,6.0,,,,,1,1.0,,,,
302,【历史】宋金交互视域中的徽宗之死,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487679&idx=1&sn=1e5e5301d415de4a2a5b34ab6d1c536a&chksm=97ea0c4ba09d855d59266ab09f34533958f049b535435e3987a7412cc4cc1fbf9343c426be93#rd,2021-2-24,0.0,,1.0,1.0,1939.0,13.0,18.0,,,,,1,1.0,,,,
303,【历史】万恭著述及其价值,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487679&idx=2&sn=fe626aa7b2791408340a16a1737684ce&chksm=97ea0c4ba09d855d1a501841bf697e778d718327e4130a5250543b0d0ef75e8a2029551b6b68#rd,2021-2-24,0.0,,1.0,1.0,131.0,0.0,1.0,,,,,2,1.0,,,,
304,【历史】英帝国与美国革命初期的黑人军队——以南部殖民地为中心的考察（1775-1778）,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487679&idx=3&sn=025b11efabccdc7639eb6463c5c72d97&chksm=97ea0c4ba09d855d24ba6771b0a51526f5089f47f303196808136c9b4dbb93122316cba8cf87#rd,2021-2-24,0.0,,1.0,1.0,62.0,0.0,0.0,,,,,3,1.0,,,,
305,【历史】清末中日交流的新渠道——以1898年前后清政府两次参观日本陆军演习为中心,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487679&idx=4&sn=810f1d2fd52fae5ff55a46645284043f&chksm=97ea0c4ba09d855d5bcafd9447c8a00f96e2d415dd607df00855789547382174d215e57c918d#rd,2021-2-24,0.0,,1.0,0.0,106.0,2.0,2.0,,,,,4,1.0,,,,
306,【文学】时政世态、风土名物的折射——江藩《舟车闻见录》新探及补遗,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487634&idx=1&sn=6e8d95a291f5b47326cb7fdb81c03e03&chksm=97ea0c66a09d8570967b84fc6502c3d7b2f7d14a8694fa3b202478fc4f039e960a8569c9288c#rd,2021-2-20,0.0,,1.0,1.0,336.0,2.0,2.0,,,,,1,1.0,,,,
307,【文学】姚鼐文章“至境”论的内在意蕴与实现路径,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487634&idx=2&sn=6ee51ef250f3410b84a554e8a0d3c862&chksm=97ea0c66a09d85701957a4680707a24b2a3b11ddf0d27ff9d3db727d0818a38727d62805c127#rd,2021-2-20,0.0,,1.0,1.0,243.0,0.0,0.0,,,,,2,1.0,,,,
308,【文学】嘉庆年间京师古文交流与评点研究——以法式善《存素堂文集》廿九家评语为中心,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487634&idx=3&sn=bfec91bbb04f70462f3e5a852123effe&chksm=97ea0c66a09d857090114f735e455714956ad4c12b50738cedf816c48bd8910f7dc3b9f4a785#rd,2021-2-20,0.0,,1.0,1.0,248.0,1.0,2.0,,,,,3,1.0,,,,
309,【文学】同源异轨：《日讲书经解义》与《书经衷论》考析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487634&idx=4&sn=57824ccea47e0a282a3ffb642c360f5b&chksm=97ea0c66a09d8570f5fb90f042e155b4effbb07830734395c95c096b0692befeea7142a99706#rd,2021-2-20,0.0,,1.0,1.0,156.0,0.0,2.0,,,,,4,1.0,,,,
310,【学习贯彻十九届五中全会精神】全面把握新时代社会主义现代化的基本特征,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487625&idx=1&sn=ffae5ddd7d88c9f6e5d5b7647cb1da25&chksm=97ea0c7da09d856b9cf6fabce2108900f30bb40623c17f80fdea74e18820b8230d6348038766#rd,2021-2-17,0.0,,1.0,1.0,247.0,1.0,0.0,,,,,1,1.0,,,,
311,【社会】失能老人配偶照料者心理健康及其影响因素研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487625&idx=2&sn=88e576ff35d2fba89e88d98aae73f19f&chksm=97ea0c7da09d856b28da06e67cf8a006d13770aff7b85518a1d78505ea2039ae130f9897027d#rd,2021-2-17,0.0,,1.0,1.0,221.0,0.0,0.0,,,,,2,1.0,,,,
312,【社会】新媒体空间“童年资本化” 生产与规训理路研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487625&idx=3&sn=cd549d45ab0d85ff09977a35f939d2a2&chksm=97ea0c7da09d856b8c0d42e58205b9dd147ac8c20e03fe5d12c4c70d5076ff127f8700fa460f#rd,2021-2-17,0.0,,1.0,1.0,695.0,8.0,12.0,,,,,3,1.0,,,,
313,【学习贯彻十九届五中全会精神】全面把握新时代社会主义现代化的基本特征,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487624&idx=1&sn=1ac22bdb021c2d67f38272bf5d7cdaf1&chksm=97ea0c7ca09d856ace8bc9f47d94de65548c141b3e5adb3d8330624060d00ae23304a43bc1c8#rd,2021-2-17,0.0,,1.0,1.0,0.0,0.0,0.0,,,,,1,1.0,,,,
314,【教育】以中国特色学科评估推进“双一流”建设——本质追求、现存问题与根本出路,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487624&idx=2&sn=34c2ca63e90b6a59aac61f6564045257&chksm=97ea0c7ca09d856a5e1039f4b197c11e6d9d652bff70f6838fca822a5a0933eae3be0ebaeb62#rd,,,,,,0.0,0.0,0.0,,,,,2,,,,,
315,【社会】失能老人配偶照料者心理健康及其影响因素研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487624&idx=3&sn=5101540d91a8abadb04d0841e3de9d05&chksm=97ea0c7ca09d856acb4ae44351d85f177142976df2543b66e8090a0872a8d3c20e4f173e13f3#rd,2021-2-17,0.0,,1.0,1.0,0.0,0.0,0.0,,,,,3,1.0,,,,
316,【社会】新媒体空间“童年资本化” 生产与规训理路研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487624&idx=4&sn=7875c13e7b62d08098c59ea2e4a9daf9&chksm=97ea0c7ca09d856a19b84f3a57a9c8174b03a7a06558f39001dfa53bb15743526416fd60870c#rd,2021-2-17,0.0,,1.0,1.0,3.0,0.0,0.0,,,,,4,1.0,,,,
317,【学习贯彻十九届五中全会精神】全面把握新时代社会主义现代化的基本特征,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487623&idx=1&sn=0d292ac47c4bf800579c240b2e548a5a&chksm=97ea0c73a09d85650d5e566790e036d7ff92ecae8f47989cd57413b351463d61d73c0c2df2cf#rd,2021-2-17,0.0,,1.0,1.0,0.0,0.0,0.0,,,,,1,1.0,,,,
318,【教育】以中国特色学科评估推进“双一流”建设——本质追求、现存问题与根本出路,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487623&idx=2&sn=21a5563c86ff519b3407a9d1d7496c84&chksm=97ea0c73a09d8565eb74840475435e33075692321639ff098e5b72d00dbf24d95d87d5415aeb#rd,,,,,,0.0,0.0,0.0,,,,,2,,,,,
319,【社会】失能老人配偶照料者心理健康及其影响因素研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487623&idx=3&sn=d8bd055fdc6db63382535b825a6e7e06&chksm=97ea0c73a09d8565e5898bd4db2cba7a61458ce15d810bd7f6ce2d393f052bb854cbe38f5d7f#rd,2021-2-17,0.0,,1.0,1.0,0.0,0.0,0.0,,,,,3,1.0,,,,
320,【社会】新媒体空间“童年资本化” 生产与规训理路研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487623&idx=4&sn=27f00ffcde287ce0b9697b6c3fbe9418&chksm=97ea0c73a09d8565b9b14b02f5a094549d25066c97d630fcf532b37a38783c56b4066f4d0349#rd,2021-2-17,0.0,,1.0,1.0,0.0,0.0,0.0,,,,,4,1.0,,,,
321,【学习贯彻十九届五中全会精神】全面把握新时代社会主义现代化的基本特征,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487621&idx=1&sn=1d5a97c7a161bac023c5da387454fb7d&chksm=97ea0c71a09d85677314b39e5f1e25ba59df581b96d85a80383c4111a03fc2ee2ecdce022efa#rd,2021-2-17,0.0,,1.0,1.0,0.0,0.0,0.0,,,,,1,1.0,,,,
322,【教育】以中国特色学科评估推进“双一流”建设——本质追求、现存问题与根本出路,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487621&idx=2&sn=4970c96baf7020df37b97e9f5d03edd1&chksm=97ea0c71a09d8567d9bcfb591b5f2942e721ade42edbdd55a759a1bd3e7bba0538a6ae1707c1#rd,,,,,,0.0,0.0,0.0,,,,,2,,,,,
323,【社会】失能老人配偶照料者心理健康及其影响因素研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487621&idx=3&sn=70d3ae46fed7d4d7b761054694984748&chksm=97ea0c71a09d85679e19307dd3d1a0bb06e651c5c62d488917a9d87fe97c72dc1f0b6cfd0dd6#rd,2021-2-17,0.0,,1.0,1.0,0.0,0.0,0.0,,,,,3,1.0,,,,
324,【社会】新媒体空间“童年资本化” 生产与规训理路研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487621&idx=4&sn=dba34160bcd34a7c29c3a3c7b1c9ac0a&chksm=97ea0c71a09d85673fbc557f83e29fcc0b9ec5bd52754653cb1594fa58d3bb134999eeb7afe6#rd,2021-2-17,0.0,,1.0,1.0,0.0,0.0,0.0,,,,,4,1.0,,,,
325,《北京社会科学》祝您新春快乐！,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487604&idx=1&sn=42bc46f627800feac914d2adcc17a29b&chksm=97ea0c80a09d8596bfb4ed65ec948e9747ae848b0dc94ddd63aa850cfda1aad19645bc524b15#rd,2021-2-12,0.0,,1.0,0.0,260.0,1.0,6.0,,,,,1,1.0,,,,
326,2021年第1期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487599&idx=1&sn=7ecfb8a83303a9fa4cf48a4b13b51078&chksm=97ea0c9ba09d858d8c3fb9259a582fae529eb259f9bae7485a6226b60580f3762a5da3b9d817#rd,2021-2-3,0.0,,1.0,0.0,2251.0,0.0,4.0,,,,,1,1.0,,,,
327,【语言文化】《新修玉篇》引《省韵》研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487529&idx=1&sn=8ca3de5db5de94c8e9a4b3f0b529e138&chksm=97ea0cdda09d85cbffb9ea737f65477e816340f679d1149a7a53e93fa2d5a0747a899b8369fb#rd,2021-1-27,0.0,,1.0,1.0,145.0,0.0,0.0,,,,,1,1.0,,,,
328,【语言文化】跨文化言语交际研究——从比较修辞视角进行的分析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487529&idx=2&sn=919b5f8b2dce72e5dd0ff2e9612fe197&chksm=97ea0cdda09d85cb594412acee746970f48483826e99ad39252340ff5b10c0dc98d28497c1df#rd,2021-1-27,0.0,,1.0,1.0,353.0,3.0,5.0,,,,,2,1.0,,,,
329,【经济】基于多维度视角的生命周期基金评价研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487529&idx=3&sn=b742a1f589410694cba545fef5c68e05&chksm=97ea0cdda09d85cb88b43c88055b819542730330711c9801b8290dcb3556f0c3179669737dda#rd,2021-1-27,0.0,,1.0,1.0,71.0,0.0,0.0,,,,,3,1.0,,,,
330,【国家治理创新研究】“互联网+”背景下政府市场监管策略创新,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487529&idx=4&sn=775d3f4d3ea921cf68e68031fb921394&chksm=97ea0cdda09d85cb0b7344b97a23d2707441080bb9bc0b465b732220787e6c49a652057bdf0d#rd,2021-1-27,0.0,,1.0,1.0,62.0,0.0,0.0,,,,,4,1.0,,,,
331,【国家治理创新研究】“云上党建”的效能考评与治理创新,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487529&idx=5&sn=8783159062fa26f24eba2f1bc56603d5&chksm=97ea0cdda09d85cb4c9dc205dfd41fd23aea56e24de5331a93ccf1c1b654a3a247019e29ddd6#rd,2021-1-27,0.0,,1.0,1.0,53.0,0.0,0.0,,,,,5,1.0,,,,
332,【国家治理创新研究】法治政府建设背景下行政规范性文件的内部监督,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487529&idx=6&sn=51f17dfab1985c4a3dbf63544a386fd9&chksm=97ea0cdda09d85cb5524a73834472ae75f2a7b5a40e487bd54748efdd47d79458e1687bd0f05#rd,2021-1-27,0.0,,1.0,1.0,72.0,0.0,0.0,,,,,6,1.0,,,,
333,【文学】论柳宗元的“中庸”观——从“中”“正”概念谈起,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487497&idx=1&sn=d822af4c0825aa9b5696bc56abcec36d&chksm=97ea0cfda09d85eb623be70d2c182dad7c4bbffef79a8f99bdaa5c2367fea7a9aa538918ea55#rd,2021-1-21,0.0,,1.0,1.0,285.0,0.0,2.0,,,,,1,1.0,,,,
334,【文学】苏轼“留带”故事的生成与流传——兼谈佛教“外护”问题,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487497&idx=2&sn=6df4a1b688c0b02b46354294e4a31ce9&chksm=97ea0cfda09d85eb78a8da9ae86b71ee037d544cc4cc6d3454f0e54ab98a042931b6bd934028#rd,2021-1-21,0.0,,1.0,1.0,227.0,1.0,0.0,,,,,2,1.0,,,,
335,【文学】宋人词本事书写的虚构现象及其反思,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487497&idx=3&sn=c66cbd7080b95ac4bdd63530d3ae041a&chksm=97ea0cfda09d85ebb0537c1148c3bc833299f2e37423e75a39bdebc55eaddfff0dd03793e8fa#rd,2021-1-21,0.0,,1.0,1.0,523.0,3.0,1.0,,,,,3,1.0,,,,
336,【历史】习仪与纠仪：明代朝仪的秩序追求,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487468&idx=1&sn=84fdd7d09661cf6a623b32cee2c7f985&chksm=97ea1318a09d9a0e85108aecb77d86805de57a64ce7299ec84f90d8e6173b616593b23fe44a7#rd,2021-1-13,0.0,,1.0,1.0,267.0,0.0,1.0,,,,,1,1.0,,,,
337,【历史】留守与政局：唐高宗、武则天时期的京师留守,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487468&idx=2&sn=55040cfd8aa07a735f6e9c1c369ed7ad&chksm=97ea1318a09d9a0e4e60506b46b88e2d4059f52048fcf77f78930132e795937521246c6e051a#rd,2021-1-13,0.0,,1.0,1.0,275.0,0.0,2.0,,,,,2,1.0,,,,
338,【历史】两汉之际的东、西格局——以刘秀集团的东方建构与“长安系士人”的西方流寓为中心,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487468&idx=3&sn=7c275fb026fd87bf6fcea7d68fd81799&chksm=97ea1318a09d9a0e84fdd00dd91554247ae9fea2ccfeff9ec21154888f67fae1c2f50dbeaf95#rd,2021-1-13,0.0,,1.0,1.0,189.0,0.0,0.0,,,,,3,1.0,,,,
339,2020年第12期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247487446&idx=1&sn=c53591fe597b8f902186fcdb1632d30b&chksm=97ea1322a09d9a344706cf554f73c1956e6df31170cc5492b235f511bb42889c02c1dc8bbd04#rd,2021-1-6,0.0,,1.0,0.0,2331.0,0.0,5.0,,,,,1,1.0,,,,
